Date, Open, High, Low, Close, Volume
09/22/21, 144.45, 146.43, 143.7001, 145.85, 76404336
09/21/21, 143.93, 144.60, 142.78, 143.43, 75833961
09/20/21, 143.80, 144.84, 141.27, 142.94, 123478898
09/17/21, 148.82, 148.82, 145.76, 146.06, 129868797
09/16/21, 148.44, 148.97, 147.221, 148.79, 68034148
09/15/21, 148.56, 149.44, 146.37, 149.03, 83281320
09/14/21, 150.35, 151.07, 146.91, 148.12, 109296305
09/13/21, 150.63, 151.42, 148.75, 149.55, 102404305
09/10/21, 155.00, 155.48, 148.70, 148.97, 140893203
09/09/21, 155.49, 156.11, 153.95, 154.07, 57305727
09/08/21, 156.98, 157.04, 153.975, 155.11, 74420211
09/07/21, 154.97, 157.26, 154.39, 156.69, 82278258
09/03/21, 153.76, 154.63, 153.09, 154.30, 57866070
09/02/21, 153.87, 154.72, 152.40, 153.65, 71171320
09/01/21, 152.83, 154.98, 152.34, 152.51, 80313711
08/31/21, 152.66, 152.80, 151.29, 151.83, 86453117
08/30/21, 149.00, 153.49, 148.61, 153.12, 90956719
08/27/21, 147.48, 148.75, 146.83, 148.60, 55802391
08/26/21, 148.35, 149.12, 147.51, 147.54, 48597199
08/25/21, 149.81, 150.32, 147.80, 148.36, 58991301
08/24/21, 149.45, 150.86, 149.15, 149.62, 48606434
08/23/21, 148.31, 150.19, 147.89, 149.71, 60131809
08/20/21, 147.44, 148.50, 146.78, 148.19, 60549633
08/19/21, 145.03, 148.00, 144.50, 146.70, 86960312
08/18/21, 149.80, 150.72, 146.15, 146.36, 86325992
08/17/21, 150.23, 151.68, 149.09, 150.19, 92229742
08/16/21, 148.535, 151.19, 146.47, 151.12, 103558797
08/13/21, 148.97, 149.4444, 148.27, 149.10, 59375008
08/12/21, 146.19, 149.05, 145.84, 148.89, 73779109
08/11/21, 146.05, 146.72, 145.53, 145.86, 48493461
08/10/21, 146.44, 147.71, 145.30, 145.60, 69023078
08/09/21, 146.20, 146.70, 145.52, 146.09, 48908688
08/06/21, 146.35, 147.11, 145.63, 146.14, 54126809
08/05/21, 146.98, 147.84, 146.17, 147.06, 46397672
08/04/21, 147.27, 147.79, 146.28, 146.95, 56368273
08/03/21, 145.81, 148.045, 145.18, 147.36, 64786621
08/02/21, 146.36, 146.95, 145.25, 145.52, 62879961
07/30/21, 144.38, 146.33, 144.11, 145.86, 70440633
07/29/21, 144.685, 146.55, 144.58, 145.64, 56699480
07/28/21, 144.81, 146.97, 142.54, 144.98, 118931203
07/27/21, 149.12, 149.21, 145.55, 146.77, 104818602
07/26/21, 148.27, 149.83, 147.70, 148.99, 72434086
07/23/21, 147.55, 148.7177, 146.92, 148.56, 71447422
07/22/21, 145.935, 148.195, 145.81, 146.80, 77338156
07/21/21, 145.53, 146.13, 144.63, 145.40, 74993453
07/20/21, 143.46, 147.0997, 142.96, 146.15, 96350039
07/19/21, 143.75, 144.07, 141.67, 142.45, 121434602
07/16/21, 148.46, 149.76, 145.88, 146.39, 93251430
07/15/21, 149.24, 150.00, 147.09, 148.48, 106820305
07/14/21, 148.10, 149.57, 147.68, 149.15, 127050797
07/13/21, 144.03, 147.46, 143.63, 145.64, 100827102
07/12/21, 146.21, 146.32, 144.00, 144.50, 76299719
07/09/21, 142.75, 145.65, 142.6522, 145.11, 99890797
07/08/21, 141.58, 144.06, 140.665, 143.24, 105575508
07/07/21, 143.535, 144.89, 142.66, 144.57, 104911602
07/06/21, 140.07, 143.15, 140.07, 142.02, 108181797
07/02/21, 137.90, 140.00, 137.745, 139.96, 78945570
07/01/21, 136.60, 137.33, 135.76, 137.27, 52485781
06/30/21, 136.17, 137.41, 135.87, 136.96, 63261391
06/29/21, 134.80, 136.49, 134.35, 136.33, 64556078
06/28/21, 133.41, 135.245, 133.35, 134.78, 62111301
06/25/21, 133.46, 133.89, 132.81, 133.11, 70783750
06/24/21, 134.45, 134.64, 132.93, 133.41, 68711000
06/23/21, 133.77, 134.32, 133.23, 133.70, 60214199
06/22/21, 132.13, 134.08, 131.62, 133.98, 74783617
06/21/21, 130.30, 132.41, 129.21, 132.30, 79663320
06/18/21, 130.71, 131.51, 130.24, 130.46, 108953297
06/17/21, 129.80, 132.55, 129.65, 131.79, 96721672
06/16/21, 130.37, 130.89, 128.461, 130.15, 91815031
06/15/21, 129.94, 130.60, 129.39, 129.64, 62746328
06/14/21, 127.82, 130.54, 127.07, 130.48, 96906484
06/11/21, 126.53, 127.44, 126.10, 127.35, 53522367
06/10/21, 127.02, 128.19, 125.94, 126.11, 71186414
06/09/21, 127.21, 127.75, 126.52, 127.13, 56877941
06/08/21, 126.60, 128.46, 126.2101, 126.74, 74403766
06/07/21, 126.17, 126.32, 124.8321, 125.90, 71057555
06/04/21, 124.07, 126.16, 123.85, 125.89, 75169344
06/03/21, 124.68, 124.85, 123.13, 123.54, 76229172
06/02/21, 124.28, 125.24, 124.05, 125.06, 59278859
06/01/21, 125.08, 125.35, 123.94, 124.28, 67637117
05/28/21, 125.57, 125.80, 124.55, 124.61, 71311109
05/27/21, 126.44, 127.64, 125.08, 125.28, 94625602
05/26/21, 126.955, 127.39, 126.42, 126.85, 56575922
05/25/21, 127.82, 128.32, 126.32, 126.90, 72009477
05/24/21, 126.01, 127.94, 125.94, 127.10, 63092953
05/21/21, 127.82, 128.00, 125.21, 125.43, 79295438
05/20/21, 125.23, 127.72, 125.10, 127.31, 76857117
05/19/21, 123.16, 124.915, 122.86, 124.69, 92611992
05/18/21, 126.56, 126.99, 124.78, 124.85, 63342930
05/17/21, 126.82, 126.93, 125.17, 126.27, 74116555
05/14/21, 126.25, 127.89, 125.85, 127.45, 81917953
05/13/21, 124.58, 126.15, 124.26, 124.97, 105861297
05/12/21, 123.40, 124.64, 122.25, 122.77, 112172305
05/11/21, 123.50, 126.27, 122.77, 125.91, 126142797
05/10/21, 129.41, 129.54, 126.81, 126.85, 88071234
05/07/21, 130.85, 131.2582, 129.475, 130.21, 78973273
05/06/21, 127.89, 129.75, 127.13, 129.74, 78128328
05/05/21, 129.20, 130.45, 127.97, 128.10, 84000898
05/04/21, 131.19, 131.4899, 126.70, 127.85, 137564703
05/03/21, 132.04, 134.07, 131.83, 132.54, 75135102
04/30/21, 131.78, 133.56, 131.065, 131.46, 109839508
04/29/21, 136.47, 137.07, 132.45, 133.48, 151100984
04/28/21, 134.31, 135.02, 133.08, 133.58, 107760094
04/27/21, 135.01, 135.41, 134.11, 134.39, 66015797
04/26/21, 134.83, 135.06, 133.56, 134.72, 66905070
04/23/21, 132.16, 135.12, 132.16, 134.32, 78756781
04/22/21, 133.04, 134.15, 131.41, 131.94, 84566461
04/21/21, 132.36, 133.75, 131.3001, 133.50, 68847133
04/20/21, 135.02, 135.53, 131.81, 133.11, 94812352
04/19/21, 133.51, 135.47, 133.34, 134.84, 94264227
04/16/21, 134.30, 134.67, 133.28, 134.16, 84922391
04/15/21, 133.82, 135.00, 133.64, 134.50, 89347102
04/14/21, 134.94, 135.00, 131.655, 132.03, 87222781
04/13/21, 132.44, 134.66, 131.93, 134.43, 91266555
04/12/21, 132.52, 132.85, 130.63, 131.24, 91419984
04/09/21, 129.80, 133.04, 129.47, 132.995, 106686703
04/08/21, 128.95, 130.39, 128.52, 130.36, 88844594
04/07/21, 125.83, 127.92, 125.14, 127.90, 83466719
04/06/21, 126.50, 127.13, 125.65, 126.21, 80171250
04/05/21, 123.87, 126.1601, 123.07, 125.90, 88651188
04/01/21, 123.66, 124.18, 122.49, 123.00, 75089125
03/31/21, 121.65, 123.52, 121.15, 122.15, 118323797
03/30/21, 120.11, 120.4031, 118.86, 119.90, 85671922
03/29/21, 121.65, 122.58, 120.7299, 121.39, 80819203
03/26/21, 120.35, 121.48, 118.92, 121.21, 94071234
03/25/21, 119.54, 121.66, 119.00, 120.59, 98844680
03/24/21, 122.82, 122.90, 120.065, 120.09, 88530484
03/23/21, 123.33, 124.24, 122.14, 122.54, 95467133
03/22/21, 120.33, 123.87, 120.26, 123.39, 111912305
03/19/21, 119.90, 121.43, 119.675, 119.99, 185549500
03/18/21, 122.88, 123.18, 120.32, 120.53, 121469797
03/17/21, 124.05, 125.8599, 122.336, 124.76, 111932602
03/16/21, 125.70, 127.22, 124.715, 125.57, 115227906
03/15/21, 121.41, 124.00, 120.42, 123.99, 92590562
03/12/21, 120.40, 121.17, 119.16, 121.03, 88105047
03/11/21, 122.54, 123.21, 121.26, 121.96, 103026492
03/10/21, 121.69, 122.17, 119.45, 119.98, 111943297
03/09/21, 119.03, 122.06, 118.79, 121.085, 129525797
03/08/21, 120.93, 121.00, 116.21, 116.36, 154376609
03/05/21, 120.98, 121.935, 117.57, 121.42, 153766594
03/04/21, 121.75, 123.60, 118.62, 120.13, 178155016
03/03/21, 124.81, 125.71, 121.84, 122.06, 112966305
03/02/21, 128.41, 128.72, 125.01, 125.12, 102260898
03/01/21, 123.75, 127.93, 122.79, 127.79, 116307906
02/26/21, 122.59, 124.85, 121.20, 121.26, 164560406
02/25/21, 124.68, 126.4585, 120.54, 120.99, 148199500
02/24/21, 124.94, 125.56, 122.23, 125.35, 111039906
02/23/21, 123.76, 126.71, 118.39, 125.86, 158272984
02/22/21, 128.01, 129.72, 125.60, 126.00, 103916398
02/19/21, 130.24, 130.71, 128.80, 129.87, 87668828
02/18/21, 129.20, 129.995, 127.41, 129.71, 96856750
02/17/21, 131.25, 132.22, 129.47, 130.84, 98085250
02/16/21, 135.49, 136.01, 132.79, 133.19, 80576320
02/12/21, 134.35, 135.53, 133.6921, 135.37, 60145129
02/11/21, 135.90, 136.39, 133.77, 135.13, 64280031
02/10/21, 136.48, 136.99, 134.40, 135.39, 73046562
02/09/21, 136.62, 137.877, 135.85, 136.01, 76774211
02/08/21, 136.03, 136.96, 134.92, 136.91, 71297211
02/05/21, 137.35, 137.42, 135.86, 136.76, 75693828
02/04/21, 136.30, 137.40, 134.59, 137.39, 84183055
02/03/21, 135.76, 135.77, 133.61, 133.94, 89880945
02/02/21, 135.73, 136.31, 134.61, 134.99, 83305367
02/01/21, 133.75, 135.38, 130.93, 134.14, 106239797
01/29/21, 135.83, 136.74, 130.21, 131.96, 177523812
01/28/21, 139.52, 141.99, 136.70, 137.09, 142621109
01/27/21, 143.43, 144.30, 140.41, 142.06, 140843812
01/26/21, 143.60, 144.30, 141.37, 143.16, 98390562
01/25/21, 143.07, 145.09, 136.54, 142.92, 157611703
01/22/21, 136.28, 139.85, 135.02, 139.07, 114459398
01/21/21, 133.80, 139.67, 133.59, 136.87, 120529508
01/20/21, 128.66, 132.49, 128.55, 132.03, 104319508
01/19/21, 127.78, 128.71, 126.938, 127.83, 90757328
01/15/21, 128.78, 130.2242, 127.00, 127.14, 111598492
01/14/21, 130.80, 131.00, 128.76, 128.91, 90221758
01/13/21, 128.76, 131.45, 128.49, 130.89, 88636828
01/12/21, 128.50, 129.69, 126.86, 128.80, 91951148
01/11/21, 129.19, 130.17, 128.50, 128.98, 100620898
01/08/21, 132.43, 132.63, 130.23, 132.05, 105158203
01/07/21, 128.36, 131.63, 127.86, 130.92, 109578203
01/06/21, 127.72, 131.0499, 126.382, 126.60, 155088000
01/05/21, 128.89, 131.74, 128.43, 131.01, 97664898
01/04/21, 133.52, 133.6116, 126.76, 129.41, 143301906
12/31/20, 134.08, 134.74, 131.72, 132.69, 99116594
12/30/20, 135.58, 135.99, 133.40, 133.72, 96452117
12/29/20, 138.05, 138.789, 134.3409, 134.87, 121047297
12/28/20, 133.99, 137.34, 133.51, 136.69, 124486203
12/24/20, 131.32, 133.46, 131.10, 131.97, 54930059
12/23/20, 132.16, 132.43, 130.78, 130.96, 88223688
12/22/20, 131.61, 134.405, 129.65, 131.88, 169351812
12/21/20, 125.02, 128.31, 123.449, 128.23, 121251602
12/18/20, 128.96, 129.10, 126.12, 126.655, 192541500
12/17/20, 128.90, 129.58, 128.045, 128.70, 94359805
12/16/20, 127.41, 128.37, 126.56, 127.81, 98208594
12/15/20, 124.34, 127.90, 124.13, 127.88, 157572297
12/14/20, 122.60, 123.35, 121.54, 121.78, 79075992
12/11/20, 122.43, 122.76, 120.55, 122.41, 86939789
12/10/20, 120.50, 123.87, 120.15, 123.24, 81312172
12/09/20, 124.53, 125.95, 121.00, 121.78, 115089203
12/08/20, 124.37, 124.98, 123.09, 124.38, 82225516
12/07/20, 122.31, 124.57, 122.25, 123.75, 86711992
12/04/20, 122.60, 122.8608, 121.52, 122.25, 78260414
12/03/20, 123.52, 123.78, 122.21, 122.94, 78967633
12/02/20, 122.02, 123.37, 120.89, 123.08, 89004203
12/01/20, 121.01, 123.4693, 120.01, 122.72, 128166797
11/30/20, 116.97, 120.97, 116.81, 119.05, 169410203
11/27/20, 116.57, 117.49, 116.22, 116.59, 46691328
11/25/20, 115.55, 116.75, 115.17, 116.03, 76499234
11/24/20, 113.91, 115.85, 112.59, 115.17, 113874203
11/23/20, 117.18, 117.6202, 113.75, 113.85, 127959297
11/20/20, 118.64, 118.77, 117.29, 117.34, 73604289
11/19/20, 117.59, 119.06, 116.81, 118.64, 74112969
11/18/20, 118.61, 119.82, 118.00, 118.03, 76322109
11/17/20, 119.55, 120.6741, 118.96, 119.39, 74270969
11/16/20, 118.92, 120.99, 118.146, 120.30, 91183023
11/13/20, 119.44, 119.6717, 117.87, 119.26, 81688594
11/12/20, 119.62, 120.53, 118.57, 119.21, 103350703
11/11/20, 117.19, 119.63, 116.44, 119.49, 112295000
11/10/20, 115.55, 117.59, 114.13, 115.97, 138023391
11/09/20, 120.50, 121.99, 116.05, 116.32, 154515297
11/06/20, 118.32, 119.20, 116.13, 118.69, 114457906
11/05/20, 117.95, 119.62, 116.8686, 119.03, 126387102
11/04/20, 114.14, 115.59, 112.35, 114.95, 138235500
11/03/20, 109.66, 111.49, 108.73, 110.44, 107624398
11/02/20, 109.11, 110.68, 107.32, 108.77, 122866898
10/30/20, 111.06, 111.99, 107.72, 108.86, 190573500
10/29/20, 112.37, 116.93, 112.20, 115.32, 146129203
10/28/20, 115.05, 115.43, 111.10, 111.20, 143937797
10/27/20, 115.49, 117.28, 114.5399, 116.60, 92276766
10/26/20, 114.01, 116.55, 112.88, 115.05, 111850703
10/23/20, 116.39, 116.55, 114.28, 115.04, 82572648
10/22/20, 117.45, 118.04, 114.59, 115.75, 101988000
10/21/20, 116.67, 118.705, 116.45, 116.87, 89945984
10/20/20, 116.20, 118.98, 115.63, 117.51, 124423695
10/19/20, 119.96, 120.419, 115.66, 115.98, 120639297
10/16/20, 121.28, 121.548, 118.81, 119.02, 115393797
10/15/20, 118.72, 121.20, 118.15, 120.71, 112559203
10/14/20, 121.00, 123.03, 119.62, 121.19, 151062297
10/13/20, 125.27, 125.39, 119.65, 121.10, 262330500
10/12/20, 120.06, 125.18, 119.2845, 124.40, 240226797
10/09/20, 115.28, 117.00, 114.92, 116.97, 100506898
10/08/20, 116.25, 116.40, 114.5901, 114.97, 83477148
10/07/20, 114.62, 115.55, 114.13, 115.08, 96848992
10/06/20, 115.70, 116.12, 112.25, 113.16, 161498203
10/05/20, 113.91, 116.65, 113.55, 116.50, 106243797
10/02/20, 112.89, 115.37, 112.22, 113.02, 144712000
10/01/20, 117.64, 117.72, 115.83, 116.79, 116120398
09/30/20, 113.79, 117.26, 113.62, 115.81, 142675203
09/29/20, 114.55, 115.31, 113.57, 114.09, 100060492
09/28/20, 115.01, 115.32, 112.78, 114.96, 137672406
09/25/20, 108.43, 112.44, 107.67, 112.28, 149981406
09/24/20, 105.17, 110.25, 105.00, 108.22, 167743297
09/23/20, 111.62, 112.11, 106.77, 107.12, 150718703
09/22/20, 112.68, 112.86, 109.16, 111.81, 183055391
09/21/20, 104.54, 110.19, 103.10, 110.08, 195713797
09/18/20, 110.40, 110.88, 106.09, 106.84, 287104906
09/17/20, 109.72, 112.20, 108.71, 110.34, 178011016
09/16/20, 115.23, 116.00, 112.04, 112.13, 155026703
09/15/20, 118.33, 118.829, 113.61, 115.54, 184642000
09/14/20, 114.72, 115.93, 112.80, 115.355, 140150094
09/11/20, 114.57, 115.23, 110.00, 112.00, 180860297
09/10/20, 120.36, 120.50, 112.50, 113.49, 182274406
09/09/20, 117.26, 119.14, 115.26, 117.32, 176940500
09/08/20, 113.95, 118.99, 112.68, 112.82, 231366594
09/04/20, 120.07, 123.70, 110.89, 120.96, 332607188
09/03/20, 126.91, 128.84, 120.50, 120.88, 257599594
09/02/20, 137.59, 137.98, 127.00, 131.40, 200119016
09/01/20, 132.76, 134.80, 130.53, 134.18, 152470094
08/31/20, 127.58, 131.00, 126.00, 129.04, 225702703
08/28/20, 126.0125, 126.4425, 124.5775, 124.8075, 187629920
08/27/20, 127.1425, 127.485, 123.8325, 125.01, 155552408
08/26/20, 126.1793, 126.9925, 125.0825, 126.5225, 163022264
08/25/20, 124.6975, 125.1793, 123.0525, 124.825, 211495812
08/24/20, 128.6975, 128.785, 123.9363, 125.8575, 345937752
08/21/20, 119.2625, 124.868, 119.25, 124.37, 338054656
08/20/20, 115.75, 118.392, 115.7334, 118.275, 126907204
08/19/20, 115.9833, 117.1625, 115.61, 115.7075, 145538000
08/18/20, 114.3525, 116.00, 114.0075, 115.5625, 105633564
08/17/20, 116.0625, 116.0875, 113.9625, 114.6075, 119561436
08/14/20, 114.8288, 115.00, 113.045, 114.9075, 165565204
08/13/20, 114.43, 116.0425, 113.9275, 115.01, 210082080
08/12/20, 110.4975, 113.275, 110.2975, 113.01, 165944828
08/11/20, 111.9688, 112.4825, 109.1067, 109.375, 187902376
08/10/20, 112.60, 113.775, 110.00, 112.7275, 212403436
08/07/20, 113.205, 113.675, 110.2925, 111.1125, 198045592
08/06/20, 110.405, 114.4125, 109.7975, 113.9025, 202428920
08/05/20, 109.3775, 110.3925, 108.8975, 110.0625, 121991960
08/04/20, 109.1325, 110.79, 108.3875, 109.665, 172792360
08/03/20, 108.20, 111.6364, 107.8925, 108.9375, 308151408
07/31/20, 102.8838, 106.415, 100.825, 106.26, 374295500
07/30/20, 94.1875, 96.2975, 93.7675, 96.19, 158130048
07/29/20, 93.75, 95.23, 93.7125, 95.04, 90329244
07/28/20, 94.3675, 94.5497, 93.2475, 93.2525, 103625524
07/27/20, 93.71, 94.905, 93.48, 94.81, 121214204
07/24/20, 90.9875, 92.97, 89.145, 92.615, 185438876
07/23/20, 96.9985, 97.0775, 92.0098, 92.845, 197004452
07/22/20, 96.6925, 97.975, 96.6025, 97.2725, 89001640
07/21/20, 99.1725, 99.25, 96.7425, 97.00, 103645844
07/20/20, 96.4163, 98.50, 96.0625, 98.3575, 90317920
07/17/20, 96.9875, 97.1475, 95.84, 96.3275, 92186920
07/16/20, 96.5625, 97.405, 95.905, 96.5225, 110577680
07/15/20, 98.99, 99.2475, 96.49, 97.725, 153197920
07/14/20, 94.84, 97.255, 93.8775, 97.0575, 170989360
07/13/20, 97.265, 99.955, 95.2575, 95.4775, 191649156
07/10/20, 95.335, 95.98, 94.7052, 95.92, 90257320
07/09/20, 96.2625, 96.3175, 94.6725, 95.6825, 125642600
07/08/20, 94.18, 95.375, 94.09, 95.3425, 117091884
07/07/20, 93.8525, 94.655, 93.0575, 93.1725, 112424436
07/06/20, 92.50, 93.945, 92.4675, 93.4625, 118655640
07/02/20, 91.9625, 92.6175, 90.91, 91.0275, 114041476
07/01/20, 91.28, 91.84, 90.9775, 91.0275, 110737244
06/30/20, 90.02, 91.495, 90.00, 91.20, 140223280
06/29/20, 88.3125, 90.5434, 87.82, 90.445, 130646080
06/26/20, 91.1025, 91.33, 88.255, 88.4075, 205256828
06/25/20, 90.175, 91.25, 89.3925, 91.21, 137522532
06/24/20, 91.25, 92.1975, 89.63, 90.015, 192623392
06/23/20, 91.00, 93.095, 90.5675, 91.6325, 212155484
06/22/20, 87.835, 89.865, 87.7875, 89.7175, 135445280
06/19/20, 88.6588, 89.14, 86.2875, 87.43, 264475812
06/18/20, 87.8525, 88.3625, 87.305, 87.9325, 96820400
06/17/20, 88.7875, 88.85, 87.7725, 87.8975, 114406524
06/16/20, 87.865, 88.30, 86.18, 88.02, 165428720
06/15/20, 83.3125, 86.42, 83.145, 85.7475, 138808920
06/12/20, 86.18, 86.95, 83.5558, 84.70, 200146048
06/11/20, 87.3275, 87.765, 83.87, 83.975, 201662436
06/10/20, 86.975, 88.6925, 86.5225, 88.21, 166651764
06/09/20, 83.035, 86.4025, 83.0025, 85.9975, 147712360
06/08/20, 82.5625, 83.40, 81.83, 83.365, 95654524